id,date,restaurant_id,*,**,***
18082,2015-01-02,Y1EmNn3w,6,0,4
4168,2010-10-21,v5oJddEB,4,0,0
27033,2008-01-03,6Wo2y539,5,0,4
15853,2014-04-30,geEVxVoz,3,0,0
30030,2009-03-13,ekE41G32,2,0,3
16699,2009-06-29,1JEbN7ER,3,0,3
18506,2009-04-06,wmo7Vd3q,6,0,4
32914,2014-08-13,KAoKz83g,6,0,3
25832,2011-01-14,JBEy2B38,6,0,0
14934,2013-01-22,8x3z1NEk,1,0,0
7777,2010-03-09,eVOBJkOj,3,0,0
23661,2014-07-31,njoZ2Aor,1,0,0
419,2008-10-31,lnORmdoN,2,1,1
4097,2010-02-16,VpoGPPOr,9,0,0
20172,2012-02-03,8xExy630,0,0,0
25945,2011-09-14,p0380A3m,5,2,4
9753,2013-03-12,wmo78GOq,6,0,5
11986,2012-12-11,0j3Lb6Or,4,1,2
16484,2007-11-13,nkOvblOB,9,2,2
8328,2013-11-20,njoZ71Or,4,0,0
4512,2013-08-22,7RO5bAEq,3,0,0
488,2008-11-03,we396vok,7,0,3
30805,2010-07-28,6K3lYqoz,1,0,0
10797,2010-05-18,wmo7z93q,5,0,0
16661,2013-08-22,WeEeXdOa,1,0,0
4229,2012-12-30,1m3MqD3B,0,0,0
24928,2014-04-30,8xExJeo0,4,0,1
20170,2008-09-19,0ZEDD8ED,6,0,2
22738,2009-01-20,lnORPD3N,5,1,1
13802,2013-06-28,9JoPAZO8,4,0,1
29704,2007-07-26,WwOaB0EB,5,0,1
32725,2010-10-22,6VOpkmoL,2,0,0
8186,2014-06-19,NbE11REJ,0,0,0
18006,2011-06-09,XJ3rYpER,0,0,0
5250,2014-10-02,dj3dR5O9,7,1,2
27056,2011-05-03,B1oXD1oV,2,0,3
12470,2011-08-31,nkOvrZOB,6,2,0
17806,2013-05-29,XJ3rwWoR,7,0,1
5075,2012-12-30,0j3LK6Er,0,0,0
20682,2007-10-03,B1oXqQOV,7,0,1
30011,2011-08-12,V430J2OB,0,0,0
31408,2013-12-11,rNo6KgO6,3,0,0
25066,2012-11-29,dj3d25O9,28,1,6
25577,2009-01-29,XJ3rApER,11,2,4
5750,2010-02-26,wmo7Gdoq,0,0,0
8157,2010-04-26,1m3MVYoB,3,0,1
14775,2010-04-01,m0oWBg3G,4,0,0
25399,2014-12-02,B1oXdQoV,3,0,2
17957,2010-06-21,Pk3wdDod,2,0,0
987,2010-03-30,p038zzOm,7,0,1
19972,2012-03-08,m0oW8gOG,7,0,1
12040,2011-07-06,VpoGe9Er,7,2,5
2899,2012-01-04,ekE4Az32,6,0,2
23508,2014-09-29,0j3LPj3r,5,0,0
3740,2011-12-15,njoZrvor,0,0,0
31443,2011-03-01,6K3lj6Oz,0,0,0
32921,2011-01-03,9JoPwj38,0,1,0
22300,2008-08-22,ydEjLgoW,5,0,0
664,2013-05-16,m0oW1gEG,2,0,0
15693,2012-10-30,9JoPJ0E8,10,1,0
14178,2012-06-11,6VOpzQ3L,4,1,3
31193,2012-09-18,V430BAOB,0,0,0
13594,2014-03-31,we39yD3k,5,0,1
29254,2010-01-19,0j3LwLEr,5,0,4
21987,2008-06-23,we39MR3k,5,0,0
10221,2011-05-04,we39G0Ok,5,0,0
30966,2011-01-31,1JEbamOR,6,0,0
4033,2011-05-17,JBEyvm38,3,0,1
10584,2012-01-17,0ZEDAB3D,8,0,1
15249,2007-10-31,m0oWmREG,9,1,3
1865,2013-12-12,geEVKJ3z,5,2,1
28404,2012-11-08,wmo7BG3q,2,0,0
19247,2010-01-13,1m3MnoBP,6,0,2
28036,2013-03-07,XJ3r4qOR,11,1,4
4575,2012-04-30,rJoQA9oV,8,0,4
9399,2008-05-15,KAoKxdOg,0,0,0
29243,2012-04-30,ydEjdVoW,2,0,1
31613,2012-05-08,we39dvEk,2,0,0
7108,2011-03-08,we39KZOk,2,0,0
7519,2011-12-06,we39Qr3k,1,2,1
9487,2011-08-12,Pk3w65Ed,3,0,1
7094,2009-10-02,NbE1Ja3J,0,0,0
22650,2009-01-02,v5oJddEB,2,2,1
24195,2010-12-30,KAoKgBog,2,0,0
9531,2011-03-17,8KoA5Yo6,2,0,0
13146,2010-12-14,xWoYjgOK,3,0,1
31654,2011-12-19,njoZ6vor,1,0,0
28566,2008-04-10,V430M7oB,10,1,3
29980,2014-10-16,XJ3rqqER,1,1,0
30594,2009-09-21,we39JDok,0,0,0
27860,2012-12-30,1JEbwJ3R,0,0,0
7601,2010-06-10,0ZED1B3D,0,0,0
33444,2009-07-31,N6OkJqox,3,0,0
10581,2009-07-16,we39eD3k,6,0,0
26644,2009-02-18,dj3d5Xo9,2,0,0
11025,2012-08-15,V4307qEB,1,0,0
8093,2010-10-04,m0oW8gOG,5,1,0
11549,2013-12-30,xWoYdG3K,0,0,0
386,2013-04-23,8xExNno0,0,0,0
23336,2012-07-26,1m3MkLOB,0,0,1
12742,2009-01-06,m0oWDJOG,0,0,0
24964,2013-04-30,6Wo2Rbo9,1,0,0
16036,2010-09-20,8KoAMQo6,5,0,2
1569,2008-04-10,lnORDD3N,5,2,3
1666,2011-03-24,dj3dJLO9,3,0,0
15335,2011-10-07,p038VvOm,7,2,1
5098,2013-12-30,Pk3wqxOd,0,0,0
24656,2008-09-08,ZBEn5vOY,0,0,0
952,2008-07-15,0j3Lqjor,5,1,3
18410,2008-10-22,6K3le8oz,5,0,1
25211,2012-12-30,njoZNBor,0,0,0
13653,2013-03-15,Pk3wvxEd,7,0,1
16728,2011-11-29,0j3LeMor,2,0,0
7908,2012-12-30,0j3L6NOr,0,0,0
19259,2011-08-18,8x3zkLok,5,1,2
16368,2012-12-12,JBEy50E8,7,1,4
32708,2010-12-06,nkOvQ8oB,0,0,0
19239,2009-11-09,0ZEDZ4oD,5,0,0
33118,2014-11-06,NbE1dNOJ,2,2,1
6844,2010-03-19,nkOv2wOB,0,0,0
14576,2008-02-07,WeEeqwEa,3,1,1
11439,2008-07-22,dj3dlN39,4,0,2
7004,2008-02-04,rNo6Ag36,6,0,0
23129,2013-12-30,8xExJeo0,0,0,0
21946,2010-11-18,0ZEDL8ED,0,0,0
22852,2009-02-06,WwOanJEB,6,1,0
220,2009-08-07,p038la3m,2,0,0
18980,2007-10-17,B1oXqQOV,7,0,1
8441,2008-10-03,dj3dZ7O9,0,0,0
7251,2013-12-30,ekE4X0E2,0,0,0
29430,2014-04-28,0j3L5aor,0,0,1
17425,2013-12-02,we39dvEk,2,0,0
19538,2010-07-23,6K3lygoz,0,0,0
3717,2009-11-24,JBEymJE8,0,0,0
28122,2011-11-02,nkOvll3B,5,0,0
6974,2014-06-05,WeEeRe3a,8,0,0
4545,2012-12-30,WwOaJNEB,0,0,0
16935,2007-11-14,Y1EmX9Ow,0,2,0
8846,2008-12-04,geEVMJOz,7,2,2
24186,2010-12-20,WwOaJNEB,0,0,0
1471,2009-12-07,JGoNk8OL,6,1,1
28203,2008-04-17,rNo6aa36,10,0,0
727,2012-02-06,1JEbQYOR,6,0,0
23567,2008-02-11,8KoAypo6,7,1,4
26908,2012-01-17,ekE4zro2,0,0,0
13634,2013-01-17,JBEylRO8,1,1,0
22158,2012-03-05,6K3l59oz,0,0,1
5434,2010-05-12,8x3z2Z3k,9,0,3
9475,2007-12-12,geEVDJoz,7,2,0
17176,2010-05-05,8x3zBZ3k,14,1,1
32158,2008-03-28,B1oXabOV,7,0,2
2503,2013-11-21,Y1EmaVEw,1,0,0
23473,2015-03-19,qN3gjQEA,6,1,0
32405,2009-10-30,6Wo2LYE9,0,0,0
13513,2011-12-07,9JoPAZO8,5,1,1
13866,2009-05-27,v5oJWyOB,2,0,0
17780,2007-10-22,we39yD3k,4,0,0
6698,2012-01-20,6K3lb9Oz,0,0,0
3969,2012-05-24,wmo74GOq,2,0,0
998,2009-02-18,xWoYPr3K,0,0,0
22786,2011-07-15,Pk3wPaod,0,0,1
28456,2014-10-27,VpoG57Er,4,0,0
12377,2010-11-10,lnORJLON,12,2,6
8312,2012-05-31,Y1Emx7Ow,2,0,0
25529,2008-12-08,6K3lXq3z,9,0,2
3473,2015-02-23,1JEbAeOR,3,0,0
16369,2011-11-08,8xExm730,0,0,0
21439,2012-10-19,p038la3m,1,0,2
13545,2008-04-25,Y1EmWnow,11,2,0
923,2010-03-23,B1oXaYOV,1,0,2
17474,2009-06-08,Y1EmY7Ew,5,1,0
13327,2009-02-20,v5oJjyoB,5,1,1
24293,2008-05-08,wmo7qbEq,9,1,0
2994,2009-12-24,Pk3wL9od,2,0,0
8056,2009-08-18,rNo6n6o6,0,0,0
20393,2013-12-13,nkOvpx3B,2,1,0
26681,2012-12-30,7RO5yrOq,0,0,0
12188,2011-06-15,xWoYy9oK,2,0,0
29950,2009-01-21,v5oJk7OB,4,2,1
32125,2012-03-23,8xExGBO0,1,0,0
6705,2011-09-23,eVOBJkOj,3,0,0
30642,2010-01-20,8xExzJo0,0,0,0
12196,2008-04-25,NbE1AyEJ,10,1,6
12745,2012-07-26,VpoG57Er,3,0,1
27719,2015-01-09,0ZEDdkED,6,0,0
26954,2012-06-26,6K3ly6oz,0,1,0
23219,2011-05-19,we3900Ek,0,0,1
6097,2009-01-22,wmo7gboq,1,0,0
23875,2009-02-19,rJoQa0oV,7,0,1
13342,2009-11-20,wmo7BG3q,7,1,0
18499,2012-12-30,9JoP47o8,0,0,0
5737,2008-01-17,NbE1zP3J,3,1,1
8925,2009-01-13,0j3LyLor,2,0,0
6358,2011-03-28,B1oXeYOV,6,0,0
19198,2008-08-28,geEVLzoz,3,0,0
25647,2013-10-04,KAoKyPEg,4,1,0
1173,2009-06-18,8x3z8ROk,0,0,0
31460,2010-12-17,Pk3wVaEd,8,0,1
33787,2008-03-10,6Wo2W8O9,2,1,2
24032,2012-01-20,we39PREk,8,0,0
18648,2009-12-18,XJ3rRm3R,0,0,0
23198,2007-09-11,JGoNJBoL,4,0,0
14606,2011-11-09,1JEb9mOR,8,1,3
2380,2008-03-20,qN3gjQEA,22,1,4
18394,2013-06-12,njoZYy3r,5,0,0
9495,2011-02-16,m0oWbz3G,6,0,1
18816,2008-07-24,1m3MYZ3B,4,1,2
11971,2009-09-24,6K3l83zX,2,0,2
4819,2013-03-07,JGoNvboL,3,0,0
20356,2011-08-04,dj3dz7O9,4,1,3
20884,2014-07-03,6VOpaBEL,3,1,1
8620,2012-12-30,N6OkwgOx,0,0,0
2098,2013-09-26,ekE49L32,3,0,0
21316,2012-12-04,XJ3rYpER,15,0,2
1294,2013-12-30,8KoAaqo6,0,0,0
22326,2009-09-28,N6Okam3x,9,1,0
26951,2014-01-31,we395l3k,0,0,0
4761,2011-06-07,8gOqn0E2,0,0,0
18849,2007-04-01,JGoN8dEL,0,0,0
24649,2014-08-27,njoZKJOr,6,0,5
3231,2009-01-07,0ZEDQG3D,4,0,0
13737,2009-03-16,lnORjnON,3,0,1
26035,2007-01-30,Pk3wb5Ed,0,0,0
1405,2008-08-12,we39rokn,2,0,1
17676,2010-10-15,v5oJk7OB,0,0,0
15784,2009-12-15,xWoYMGoK,1,1,1
29359,2008-09-29,1JEbjYER,2,0,0
11005,2014-03-06,VpoG57Er,0,0,0
4098,2009-12-15,dj3dX539,10,2,2
8519,2009-07-23,eVOB0r3j,0,0,0
8954,2015-03-05,NbE1V83J,4,0,1
22977,2013-04-16,p038ZvOm,7,0,1
19914,2012-08-16,eVOBX13j,2,0,0
19498,2013-12-30,ZBEnDYoY,0,0,0
7668,2011-11-02,1JEb6eER,0,0,1
31053,2009-01-15,1JEbQYOR,0,0,0
19083,2008-05-27,N6OkVvox,6,0,1
22022,2010-08-26,rNo6WXO6,3,1,3
6655,2010-06-14,p038GaEm,4,1,2
28996,2009-02-04,we39yR3k,1,0,2
24040,2014-08-18,1JEbd4oR,0,0,0
3944,2008-04-14,V430423B,4,1,6
2502,2014-02-13,9JoPqZO8,4,0,0
27759,2009-04-06,6K3l8K3z,3,0,0
12570,2012-12-30,B1oXR1EV,0,0,0
20561,2012-12-30,1JEb6eER,0,0,0
19636,2008-08-22,XJ3rwWoR,3,0,0
11559,2010-03-31,JBEy6m38,6,0,5
14259,2008-03-19,nkOvQ8oB,3,0,2
29156,2012-11-07,JGoN7bOL,1,1,0
19102,2007-11-30,wmo7bb3q,3,0,1
33538,2014-12-23,Pk3wVEd9,0,0,0
14158,2007-10-17,wmo7L7Oq,2,1,0
9711,2014-04-10,XJ3rdWOR,8,0,1
6006,2012-04-20,1m3MpyEB,2,0,2
5139,2007-12-03,6K3lvqOz,12,1,1
26252,2009-01-26,NbE12N3J,3,0,2
16092,2008-10-17,VpoGz73r,4,0,0
15719,2013-12-30,nkOvwXEB,0,0,0
2518,2008-12-23,6VOp1aEL,7,0,1
16868,2011-05-12,wmo7kRoq,10,1,0
3117,2012-12-30,WeEeeVEa,0,0,0
16526,2007-07-31,B1oX0moV,5,1,2
993,2013-08-16,9JoP8jo8,6,1,1
21834,2014-07-24,6VOp1aEL,3,0,0
7946,2010-11-16,p038gXEm,5,1,2
18801,2010-10-22,Pk3wmwOd,11,1,0
3935,2015-02-25,ekE4y632,2,0,0
25135,2008-12-10,VpoG57Er,3,0,0
27280,2012-12-30,WeEeGRoa,0,0,0
1849,2010-02-08,1JEbm7OR,0,0,0
21510,2008-01-03,6K3lPk3z,1,0,0
25566,2012-12-30,NbE1vJ3J,0,0,0
455,2013-08-21,7RO5njEq,1,0,1
20700,2014-01-24,lnORkdEN,7,1,5
30647,2011-11-02,Y1Emwnow,3,0,0
519,2013-10-24,XJ3r7RoR,6,2,3
9303,2015-01-13,WeEe9VEa,4,0,0
12991,2011-06-14,JGoNAb3L,3,1,1
26615,2014-03-05,rNo6Qa36,0,0,0
13493,2009-09-17,Pk3wDqod,1,0,0
23911,2009-03-27,ydEj7V3W,8,0,0
17835,2009-07-31,ZBEn02oY,3,1,1
15369,2011-05-26,ZBEnVZEY,6,0,0
20458,2010-09-17,NbE1bk3J,5,1,1
7328,2009-03-04,nkOvRxOB,2,0,2
13220,2013-01-25,8KoAN6O6,0,0,0
8649,2012-01-23,wmo7nP3q,2,0,2
27714,2010-06-09,XJ3rBW3R,4,1,1
6597,2014-08-21,rNo6yJ36,11,1,0
28281,2010-11-30,we39Qr3k,3,0,0
21006,2011-10-31,WwOanJEB,7,0,0
20351,2011-10-20,nkOv473B,1,0,1
30317,2012-01-31,KAoK7Bog,1,0,1
4812,2014-04-24,9JoPAZO8,6,0,2
2696,2011-09-30,ekE476O2,2,1,0
12785,2014-03-20,Y1Em9REw,6,1,3
32644,2010-05-19,eVOBKkEj,6,1,1
3073,2013-12-30,lnORVON8,0,0,0
5914,2012-12-30,B1oXwN3V,0,0,0
15979,2012-12-30,njoZqX3r,0,0,0
10899,2011-10-28,p038dX3m,3,0,0
10722,2012-05-03,ekE4PNE2,1,0,0
3135,2011-04-12,Y1EmpROw,12,0,3
31368,2014-09-16,Pk3wkV3d,3,0,0
5745,2009-01-21,rNo65X36,1,1,2
13303,2009-10-01,njoZqQ3r,5,0,1
27165,2008-07-07,njoZ6vor,4,0,0
26655,2011-02-09,WeEeYwEa,0,0,1
29416,2012-05-24,XJ3rmpER,2,0,1
6400,2013-06-03,p038De3m,3,0,0
24210,2011-07-29,WeEeWdoa,2,1,0
21974,2012-05-18,eVOBwLEj,3,0,0
19230,2014-03-28,1m3M5p3B,13,2,1
14925,2007-10-15,v5oJvyoB,7,1,0
32589,2013-09-06,Y1EmeAEw,4,0,4
27131,2009-01-07,8KoA76E6,4,0,1
4937,2010-02-22,0j3LGMEr,2,0,1
12300,2008-08-12,v5oJmd3B,4,1,5
18530,2009-12-11,1JEbwJ3R,1,0,0
17549,2007-07-25,rJoQkrEV,2,0,0
33183,2010-11-02,ekE4Rjo2,3,2,0
31953,2015-02-18,ekE4az32,8,2,0
10236,2014-03-06,qN3gVgEA,6,0,0
4220,2007-05-25,dj3djjO9,8,0,2
32958,2008-10-09,6K3lG5Ez,3,0,2
33641,2010-05-17,dj3d25O9,7,0,0
3316,2014-05-01,v5oJddEB,8,0,1
10039,2012-11-05,we39V5ok,6,0,1
19354,2014-05-29,Pk3wKx3d,2,1,1
29410,2008-02-12,JGoN9b3L,5,1,0
9855,2013-01-16,WeEe5aEa,4,0,0
1704,2013-01-30,njoZKbOr,6,0,0
10417,2011-09-15,VpoGZP3r,1,0,1
12267,2011-04-20,N6OkBmox,4,0,0
13479,2010-02-17,m0oWJl3G,8,1,1
31129,2012-01-18,wmo7yPEq,0,0,0
23053,2010-10-21,lnORDD3N,12,1,3
29080,2010-08-31,0j3LK6Er,4,0,0
3936,2011-04-06,Y1Em7Aow,4,0,0
15897,2013-01-15,qN3gjQEA,7,1,2
16377,2008-05-28,eVOB5Loj,2,0,2
33290,2013-07-24,8KoAB4O6,5,1,1
4254,2009-11-04,eVOB91oj,5,0,0
7066,2012-10-15,9JoPPpo8,2,0,0
32508,2013-10-02,WwOakY3B,11,0,0
20046,2013-07-23,1m3MmD3B,4,1,0
18761,2008-01-10,JGoNNaoL,7,1,1
830,2014-01-29,6K3lq8oz,14,1,2
20414,2008-04-25,JBEyXBO8,0,0,0
4343,2009-06-10,nkOvwXEB,0,0,0
11784,2013-11-05,we39PREk,3,2,0
21113,2008-11-06,wmo7D7Oq,2,0,0
18819,2007-11-14,wmo70jOq,5,0,0
12420,2010-04-14,eVOBWeEj,7,1,2
3343,2009-10-05,ZBEnLroY,8,1,0
22835,2012-12-30,8x3zzR3k,0,0,0
32437,2009-07-31,XJ3rlmOR,4,0,1
10870,2012-08-09,we39mA3k,1,1,0
33858,2014-12-12,8gOqLAo2,6,0,1
28454,2015-03-20,V430G4EB,1,0,0
19490,2009-10-09,we39BZok,2,0,1
26938,2010-02-19,wmo7a9Eq,2,0,0
2864,2010-08-13,JGoNvboL,4,0,1
25092,2012-05-01,eVOBqJoj,3,0,0
10177,2013-01-16,0j3LVqOr,9,0,3
30243,2010-11-24,6K3lb8Oz,2,0,2
32078,2014-02-26,geEVBEzy,10,0,1
17781,2012-01-20,we39Al3k,2,1,0
18695,2008-05-15,wmo7Gdoq,0,0,0
33786,2011-03-04,we398ZEk,4,0,3
22791,2011-06-07,xWoYK9EK,6,1,1
705,2015-01-20,we39ZAok,19,0,6
24648,2009-11-09,N6OknGox,3,0,1
23950,2007-06-20,v5oJddEB,18,0,8
19173,2013-06-19,NbE1Bk3J,4,0,0
24410,2008-07-23,B1oXqQOV,3,0,2
16579,2013-08-20,p0381eom,0,0,1
27810,2012-08-22,B1oXw63V,13,3,0
23854,2014-05-14,ydEjV9EW,6,2,6
8660,2013-08-23,JBEyk0o8,6,1,1
33220,2010-05-04,Pk3waKOd,8,1,2
6729,2013-10-30,eVOBY6oj,8,2,2
8603,2013-01-25,njoZgbOr,1,1,1
27050,2007-10-26,ydEj81oW,3,1,1
28469,2007-08-29,8x3zWbok,1,0,1
23627,2011-11-07,JBEy50E8,2,0,0
7987,2015-01-23,wmo7lROq,4,1,0
530,2013-12-30,lnORVGON,0,0,0
29452,2008-06-10,eVOB5Loj,0,0,1
18007,2009-08-27,JBEyAaE8,1,0,0
15610,2011-11-29,6K3lwvEz,0,0,0
11762,2011-12-27,8gOq9MO2,0,0,0
32513,2008-05-20,1JEbpMoR,5,1,2
21598,2007-11-09,Y1EmwVow,12,0,2
26240,2012-05-02,6K3le8oz,2,0,0
19338,2010-10-22,dj3dmKo9,1,0,0
24370,2011-11-29,8xExn7o0,5,1,3
32975,2014-03-12,1JEb6eER,1,0,0
28015,2012-12-30,wmo7jP3q,0,0,0
15183,2009-05-12,Y1EmeWEw,21,2,1
14548,2009-11-12,0ZEDL8ED,2,0,0
4041,2012-04-09,B1oX4boV,22,2,6
22346,2013-12-30,xWoYQgoK,0,0,0
29580,2008-01-17,geEVaVOz,7,1,5
13533,2012-03-12,geEVyeOz,3,0,1
24608,2014-04-08,XJ3rDpOR,5,0,0
16446,2009-04-23,0j3Lb6Or,3,0,2
10844,2012-01-11,8KoA76E6,7,1,0
23140,2012-02-24,we39mA3k,8,2,1
21580,2013-01-24,JBEylRO8,1,1,0
9375,2009-12-01,we39eN3k,8,1,0
6916,2008-07-25,rNo6lgE6,2,0,2
19570,2014-11-20,VpoGVP3r,8,0,3
18577,2008-12-10,8KoA15o6,6,0,0
23252,2013-07-24,B1oX8moV,15,0,1
18551,2013-05-07,1m3MpyEB,2,1,3
31672,2013-01-08,dj3dgrE9,5,2,2
7405,2012-03-15,lnORxV3N,0,0,0
26647,2010-03-09,rNo6n6o6,3,0,0
17795,2012-01-31,p038zzOm,5,0,1
4584,2012-03-27,0ZED8pED,0,0,2
27243,2008-02-04,8x3zJ93k,7,1,1
26841,2013-12-30,JBEyMRE8,0,0,0
17292,2014-01-10,8KoAB4O6,0,0,0
33610,2013-01-22,eVOBda3j,6,0,0
33076,2013-10-08,JBEyJ038,3,0,3
29204,2010-12-22,v5oJZ8oB,2,0,1
14731,2014-11-06,KAoKWjog,8,1,3
4374,2015-01-08,rNo6LXE6,3,0,0
310,2011-10-26,8KoAwzE6,5,1,1
23629,2008-03-27,6K3l83zX,5,0,0
20883,2008-12-03,9JoPrdE8,1,0,0
20024,2012-03-07,rJoQdL3V,2,0,2
22804,2010-08-06,m0oWVd3G,2,0,0
31727,2012-04-06,0j3LNaOr,3,0,0
21005,2008-10-21,6Wo228o9,1,1,0
2838,2014-01-16,rJoQMAoV,20,1,1
20849,2012-03-09,8gOqaeO2,0,0,1
3857,2009-03-13,geEVDJoz,3,0,0
17473,2011-08-25,8x3zkLok,5,1,2
11361,2008-11-17,1m3MVYoB,8,0,1
8712,2013-09-18,wmo7q7Eq,6,1,0
16307,2014-06-02,6K3lV8Oz,12,2,4
26690,2008-02-29,0j3Lb6Or,4,0,0
16706,2012-12-30,Pk3wpwod,0,0,0
17171,2014-05-27,NbE1jm3J,7,2,2
8190,2013-09-20,9JoPdvo8,8,0,0
15276,2008-04-23,JGoN6YoL,4,0,0
19785,2010-01-15,NbE1jm3J,8,0,3
29285,2013-08-08,lnORVGON,3,1,1
33584,2012-12-30,8x3znL3k,0,0,0
2758,2012-10-22,N6Okam3x,13,0,12
27694,2009-09-16,geEVLzoz,2,0,0
10114,2012-12-30,ydEjrDEW,0,0,0
8748,2015-01-23,dj3dwaE9,7,0,3
6256,2014-08-11,V430e1oB,5,1,1
5813,2007-11-07,we39KlOk,6,1,2
10987,2014-06-30,JBEyV38X,6,0,3
26270,2012-04-24,KAoK8ZOg,3,0,0
3240,2014-11-07,nkOvpx3B,3,0,0
10444,2013-01-17,N6OkVvox,3,2,2
20518,2014-04-24,qN3gjQEA,7,0,0
18344,2008-10-06,8x3zJL3k,4,0,1
3768,2012-03-12,wmo7JR3q,4,0,0
17842,2011-01-03,NbE1wPoJ,5,1,1
28699,2011-02-01,6K3lQqoz,1,0,0
26711,2011-11-30,JBEyJ038,3,0,4
26342,2013-01-29,8x3zgZok,0,0,0
3196,2008-01-18,KAoKbp3g,4,0,1
9248,2012-05-21,B1oX4boV,3,0,1
29568,2014-12-15,dj3dMKo9,5,1,5
8469,2007-11-29,1m3MlLEB,7,1,3
16069,2012-12-30,p0386AOm,0,0,0
14982,2007-12-28,N6OkzKox,4,1,1
2036,2010-02-25,7RO5KX3q,3,0,1
18915,2009-05-18,xWoYLM3K,7,0,0
27184,2011-06-24,KAoKLjOg,0,0,0
7637,2010-02-01,p038lg3m,0,0,2
16788,2014-02-27,p038ADom,16,0,2
27791,2012-01-26,xWoYDr3K,2,0,0
3550,2009-01-22,Pk3wZ5Ed,0,0,0
33640,2014-02-21,p038beOm,1,0,2
33372,2010-06-11,p038lg3m,3,0,0
22867,2011-05-05,JBEy0aO8,3,0,2
23612,2013-12-30,8gOqD4o2,0,0,0
23924,2014-06-09,8xExNno0,2,0,1
20508,2011-03-01,m0oWyPEG,5,0,1
14713,2014-07-07,N6OkDvEx,3,1,0
17512,2014-12-19,njoZxAEr,0,0,0
21516,2015-01-13,V430g1EB,1,1,2
3449,2013-03-04,1m3MP6EB,2,0,0
6653,2014-12-30,njoZKJOr,0,0,0
9864,2010-11-18,0ZED4pED,5,2,1
25256,2011-09-20,Pk3wBaEd,2,0,2
30786,2009-04-21,geEVXYoz,2,0,0
19615,2009-08-19,Y1EmzA3w,2,0,0
31760,2008-07-17,p038xX3m,3,0,1
28602,2007-09-27,wmo7kRoq,11,1,8
30570,2011-04-19,N6OkJqox,0,0,2
11421,2010-09-10,V430g1EB,5,0,2
12409,2015-03-13,B1oXaYOV,4,1,0
33691,2015-03-05,ekE4zro2,4,1,0
22683,2007-07-20,1JEbd4oR,4,1,0
26683,2013-07-15,rJoQkrEV,5,0,0
27485,2013-02-26,8xExRWo0,6,0,0
32974,2012-12-30,1m3MXYEB,0,0,0
11466,2013-03-07,xWoY4d3K,4,0,0
16635,2008-05-08,m0oWVd3G,0,0,0
1637,2012-12-30,1JEb9mOR,0,0,0
30713,2010-03-31,8x3zQZEk,4,1,1
19399,2010-06-25,lnORvnON,4,0,1
24212,2009-12-22,dj3dX539,10,2,2
13740,2010-11-24,B1oXK63V,0,0,0
23398,2010-03-03,v5oJ2JoB,1,0,0
27319,2014-12-02,B1oX0moV,5,0,1
3237,2012-11-20,N6Ok8QEx,1,0,0
18702,2012-06-12,xWoY093K,3,0,3
19591,2009-06-03,p038ADom,16,1,5
33465,2013-10-02,ZBEnpYoY,0,0,0
31022,2012-06-21,6Wo2Jwo9,10,0,3
11122,2014-06-03,ydEjM1OW,38,3,15
14669,2008-11-25,ZBEnxaoY,0,0,0
23693,2007-07-02,lnORZeON,7,0,0
11629,2010-06-09,xWoYwKEK,2,0,2
17336,2012-03-09,we39mA3k,3,1,0
26910,2012-05-04,rJoQA9oV,5,0,1
12542,2012-09-27,qN3gR1EA,3,1,0
2980,2012-01-12,xWoYYAoK,0,0,1
13637,2009-06-10,V430N1OB,5,0,1
11744,2012-12-30,8x3zVQ3k,0,0,0
9493,2011-01-24,p038yXom,7,1,0
24066,2014-11-26,8xExYe30,1,0,1
33030,2012-04-26,V430b5OB,7,1,0
25189,2013-03-11,wmo7DbOq,5,0,0
28868,2011-06-08,we39JNok,2,0,0
19193,2011-10-04,WeEeQWEa,6,0,0
25295,2010-08-20,xWoYK9EK,8,0,1
12151,2008-02-26,WwOaYnOB,6,1,2
12277,2014-11-06,wmo7z93q,2,0,0
3608,2014-06-19,N6OkBmox,4,0,3
10557,2013-12-30,1JEbl1oR,0,0,0
18026,2007-04-25,1m3M9k3B,0,0,0
29479,2010-11-19,we39Rvok,0,0,2
16705,2009-05-01,XJ3rx8OR,1,0,1
32224,2012-01-04,nkOvkaEB,7,0,5
22261,2009-01-22,dj3dDA39,2,0,1
2989,2011-04-01,geEV6kEz,3,0,0
10727,2012-12-30,xWoYWMEK,0,0,0
15995,2011-03-25,we39aR3k,5,1,0
5577,2008-02-28,0j3Laor6,12,0,0
21248,2013-10-25,qN3gb2EA,9,1,0
24505,2013-03-07,8x3zq2Ek,8,1,0
26827,2012-11-13,p0380g3m,4,2,8
20663,2009-03-27,KAoKlKOg,6,1,0
28641,2014-11-14,N6OkJqox,2,0,0
26313,2014-04-10,B1oXWb3V,1,0,1
5044,2010-09-04,njoZ71Or,0,0,0
13523,2010-10-26,6K3lwvEz,1,0,0
17716,2014-05-20,dj3d7aE9,0,0,0
26405,2010-11-05,Y1EmvV3w,0,0,0
2062,2008-02-26,NbE11REJ,5,0,0
15890,2009-04-07,ydEjeOW0,32,5,14
2820,2012-09-25,geEV7V3z,3,0,0
31371,2010-08-31,B1oX2QEV,1,0,1
13755,2007-08-28,we39G0Ok,9,0,3
31366,2010-11-04,1m3MpYEB,0,1,0
17051,2014-10-15,we39BZok,0,0,0
1631,2008-11-26,1JEbP4oR,8,2,2
